time,size,volume,Candle1Size,Candle2Size,Candle3Size,Candle4Size,breakout_type,support_level,resistance_level
2023-06-30 13:30:00+00:00,1.7300000000000182,5868,2.6599999999998545,4.514999999999873,1.1949999999999363,0.6749999999999545,resistance,1893.805,1913.29
2023-06-30 14:30:00+00:00,0.9149999999999636,2984,4.464999999999918,1.7300000000000182,2.6599999999998545,4.514999999999873,resistance,1893.805,1913.705
2023-06-30 15:30:00+00:00,1.5049999999998818,1611,1.9750000000001364,0.9149999999999636,4.464999999999918,1.7300000000000182,resistance,1893.805,1916.485
2023-06-30 17:00:00+00:00,1.1399999999998727,1157,2.3449999999998,1.4700000000000273,1.5049999999998818,1.9750000000001364,resistance,1893.805,1919.09
2023-07-05 13:30:00+00:00,7.169999999999845,6436,3.025000000000091,3.214999999999918,1.3199999999999363,0.8450000000000273,resistance,1912.04,1930.205
2023-07-05 20:00:00+00:00,0.13000000000010914,426,0.6050000000000182,0.31500000000005457,0.6300000000001091,3.105000000000018,support,1916.08,1932.39
2023-07-05 22:00:00+00:00,1.9550000000001546,614,0.8450000000000273,0.13000000000010914,0.6050000000000182,0.31500000000005457,support,1915.905,1932.39
2023-07-06 12:30:00+00:00,4.3599999999999,9560,16.1400000000001,1.4949999999998909,0.2300000000000182,2.634999999999991,support,1915.12,1932.39
2023-07-06 14:30:00+00:00,4.070000000000164,4946,5.240000000000009,0.8799999999998818,5.4249999999999545,4.3599999999999,support,1906.335,1932.39
2023-07-07 15:00:00+00:00,3.4549999999999272,4040,5.705000000000155,4.565000000000055,2.144999999999982,2.2899999999999636,resistance,1903.9,1932.39
2023-07-11 07:00:00+00:00,4.779999999999973,3411,4.455000000000155,2.5799999999999272,0.41000000000008185,0.8999999999998636,resistance,1910.58,1933.775
2023-07-11 09:00:00+00:00,0.8450000000000273,1530,0.5650000000000546,3.7200000000000273,0.8550000000000182,4.779999999999973,resistance,1913.415,1936.255
2023-07-11 10:00:00+00:00,1.0950000000000273,1779,2.3200000000001637,0.8450000000000273,0.5650000000000546,3.7200000000000273,resistance,1913.415,1936.685
2023-07-12 02:30:00+00:00,0.1799999999998363,1435,2.5449999999998454,0.7949999999998454,1.0550000000000637,0.9700000000000273,resistance,1914.05,1938.255
2023-07-12 13:00:00+00:00,7.990000000000009,5635,7.850000000000136,0.7699999999999818,0.44499999999993634,0.05999999999994543,resistance,1914.05,1940.225
2023-07-12 15:00:00+00:00,2.7650000000001,1776,3.105000000000018,1.5399999999999636,4.869999999999891,7.990000000000009,resistance,1914.05,1956.125
2023-07-12 16:30:00+00:00,0.7100000000000364,1429,2.800000000000182,0.7300000000000182,2.7650000000001,3.105000000000018,resistance,1914.05,1957.685
